feat1,feat2,target
-2.5824858555346015,-3.0812367184975114,0.0
-0.516699084583396,0.2831138209652775,1.0
2.652876349585976,-1.7706060244793138,0.0
-1.8224078421058452,-1.4662225678625276,0.0
3.8725119869873534,-2.3154741971209987,0.0
-2.4655691324905726,-2.9412426144231647,0.0
-0.18877957520472566,0.366390744709046,0.0
0.935081991855429,-1.5387731960105493,0.0
0.5483747001129373,1.669930371491382,0.0
1.859530462808347,-1.9046424693720936,0.0
-0.8017183899823426,-1.109502437555582,0.0
2.0047851367131844,-1.5761494561804146,0.0
-0.2495373947134678,0.6675138994575818,0.0
3.8014181179668807,-2.4336403578790726,0.0
3.110761223615114,-1.9501675371734826,0.0
2.827736788335588,-1.550576268667768,0.0
1.720483977495864,-1.3258844186703704,0.0
1.4782922853176728,1.7465291746396525,1.0
2.395528661313718,-1.80807694093228,0.0
1.186460160766895,-1.6219670972607192,0.0
-1.5249653703061155,-2.1332814047013895,0.0
1.166860723155478,-1.109877235553935,0.0
1.605005829960729,-1.7098859847665238,0.0
-1.304464012350044,-0.8016159578788782,0.0
-1.1998206727486422,-1.3066303598363749,0.0
2.638959325270651,2.6010135344815746,1.0
-1.1186114650978376,-0.9753483772884057,0.0
-0.6184117790527619,-1.298062773847088,0.0
-1.769732183316321,-1.8351772456343534,0.0
0.8224855873635368,-1.4282321775557405,0.0
-2.169793616294425,-3.4722859770235184,0.0
-2.307900036214545,-2.5623815357862303,0.0
-1.325315807173824,-1.0693807790692271,0.0
0.7115871354564123,0.509164720407212,1.0
2.313216695337965,-2.0344694443481584,0.0
0.1243299629811534,-1.3165846481154364,0.0
-0.4849299990248095,0.7904567512575045,0.0
-1.156363882948484,-0.6289365030986583,0.0
-0.5202018923915396,-0.22660656954375913,0.0
-1.157958334241813,-1.3065257966106272,0.0
-2.3060996626495065,-2.8289971817415447,0.0
1.5557687906892386,-1.860710412236892,0.0
3.2369670719760952,-1.7507577560528764,0.0
-2.1702040768403257,-2.150385455650973,0.0
1.0454488428890834,-1.0935292669667493,0.0
2.0068916071801173,-1.8816187182076183,0.0
-2.1588263635689815,-2.6583529631452727,0.0
-2.368378686394634,-3.991291697893827,0.0
-1.0790822600042405,-0.9865803109329333,0.0
2.2679316061933656,-1.6506396881107788,0.0
1.7421494931292514,-1.7723495925157706,0.0
3.5305321490094106,-2.131672530997742,0.0
-0.4905896319416714,0.6349654160392673,0.0
2.816906371778848,2.029082542268702,1.0
1.458848159627155,-1.4534987843689267,0.0
2.9620327045052104,-1.9176569521359177,0.0
0.9953097074339907,-1.1135013065337334,0.0
1.1935629087335955,-0.886515564007524,0.0
-0.7445370215702992,0.22300337225173172,0.0
2.4212823905794663,1.7477806861869158,1.0
1.616606196673169,-1.3368982976232537,0.0
-0.21039823018908876,-0.8414720777904883,0.0
-1.2241045743990018,-0.5964891849695261,0.0
2.894176769396186,-1.7414589233028672,0.0
-2.9154847033635933,-4.066897042234886,0.0
2.379326270100091,-1.3252812013915258,0.0
-1.980068423720207,-1.1985650625256048,0.0
2.3529237887036087,-1.389556650594845,0.0
1.2026165520847727,-1.0923544806102858,0.0
-0.11684634652807424,0.7685165370310272,0.0
-1.788054639340925,1.7075788473014895,1.0
1.722185677374567,-1.8896936743478037,0.0
1.2489649737905304,1.911402842163547,1.0
1.6524907999465595,1.80140682615784,1.0
1.08295190635999,1.4673376127806625,1.0
1.8068337545320277,-1.9278443573811974,0.0
1.6840020451092477,-1.6722798462829542,0.0
0.49413210455172396,-1.0704175641887212,0.0
0.5456644846153473,-1.3814768013328937,0.0
1.0889711582383665,1.932344021090667,1.0
-0.6285714965062595,0.6954580327066942,0.0
3.250219347518662,-2.119481707659235,0.0
-1.760187085718262,1.645289210174211,1.0
-1.1294424845729318,-0.009224556007578766,0.0
-0.9241170912775982,-0.480854838371243,0.0
2.3554378197397265,-1.6275745788368354,0.0
-0.8082840522366905,-0.42265340983015554,0.0
1.3640378215647777,-1.6076809277143087,0.0
-1.7721628666955298,-1.9914020035229338,0.0
0.38816957913408734,-1.308241748520971,0.0
-1.208968794974943,-0.857337445053842,0.0
2.354086232676017,2.1755786006731634,1.0
-1.9517227157041035,-2.4752383229227015,0.0
-1.4329870410113652,-1.2199980771174943,0.0
-1.6538398299232793,-0.9318229942054208,0.0
-1.5512770222027075,-1.518731691025475,0.0
-2.7494278763747646,-3.9028091601542334,0.0
-1.6739300218628148,-1.6011110459242837,0.0
2.8896236353924563,-1.5633511117554877,0.0
-1.8754340980146307,-1.5526324180240691,0.0
-0.4080159542146675,-1.2211930108107456,0.0
1.497388811784355,-1.4823301957934856,0.0
2.0070711288084078,-1.3015275740658485,0.0
-0.051909763371496,0.33587325667816614,0.0
-1.6334094817774276,-1.8434956478631137,0.0
-1.7435163671336222,-1.5959256449028933,0.0
2.2719807671558407,-1.6912909041893833,0.0
1.5965820346726018,-1.1198039311829846,0.0
2.6743928377192825,-1.8925108559486916,0.0
1.6527090080279194,-1.501896344143997,0.0
-0.2991712654728613,0.2078113238493413,0.0
-1.1836987905743495,-1.0880443706015475,0.0
0.16912984793441366,-1.0457089301809679,0.0
-1.9670826055407904,-3.093950473215693,0.0
1.4483773997873717,-1.6969710365960835,0.0
-0.5030598242634149,0.5294573829553486,0.0
-0.5536367479921589,0.887540271877777,1.0
-0.8458317803012967,-0.7999259828447295,0.0
-0.33835056395361596,1.7426228327041475,1.0
-1.9799717040838896,-2.174558777776833,0.0
-1.549061999741684,-1.9385355390857741,0.0
-1.0196510536287087,-0.9511676092353564,0.0
-1.7360682473273676,-2.357942318690495,0.0
-0.7550188112663488,-0.4602727954104775,0.0
-1.4097896643187984,2.7820306129879633,1.0
1.2850132335365638,-1.5997292749024736,0.0
-0.7506680534713783,-0.42986341584108523,0.0
-1.7005993195458895,-2.0639879022982273,0.0
2.1345554526725943,-1.2387123287659236,0.0
-2.0162903502060745,-2.6328237339183254,0.0
1.5386979360633084,-1.457332802366643,0.0
3.361647695597107,-2.1728011522999675,0.0
2.544948681542996,-1.6526880987599601,0.0
2.1064663326952235,-1.5944442634541744,0.0
1.181711295105786,-1.4931383464387178,0.0
3.9165146632787815,-1.960122873420004,0.0
-0.4563022973288715,2.1634733044602537,1.0
-0.8691289983080034,0.19330480760515134,0.0
-2.6132137210892714,-3.3148870780793134,0.0
-0.4741195861145908,-0.6647452558641244,0.0
-1.6368336776283383,1.429396322015848,1.0
-0.4016163458243436,-0.766737290440638,0.0
0.0001977911303456814,-1.2673500205391404,0.0
1.940926488899272,1.725629633879199,1.0
