feat1,feat2,target
-1.254598811526375,4.507143064099161,1.0
2.3199394181140507,0.986584841970366,1.0
-3.439813595575635,-3.4400547966379733,0.0
-4.419163878318005,3.6617614577493516,0.0
1.0111501174320878,2.0807257779604544,1.0
-4.7941550570419755,4.699098521619943,0.0
3.324426408004218,-2.8766088932172384,0.0
-3.181750327928994,-3.165954901465662,0.0
-1.9575775704046228,0.24756431632237863,1.0
-0.6805498135788426,-2.0877085980195806,0.0
1.118528947223795,-3.6050613934795814,1.0
-2.0785535146478185,-1.336381567063083,1.0
-0.43930015782964027,2.8517596139301364,0.0
-3.003262178416403,0.14234438413611628,0.0
0.9241456886204249,-4.5354958728000225,0.0
1.0754485190143832,-3.294758763127085,1.0
-4.349484070147205,4.488855372533333,0.0
4.656320330745594,3.0839734811646107,0.0
-1.9538623082662934,-4.023278859936161,1.0
1.8423302651215687,-0.5984750626039865,1.0
-3.7796176515522117,-0.048230898887298146,0.0
-4.656114788847816,4.093204020787821,0.0
-2.412200183999831,1.6252228435398202,1.0
-1.8828892391058902,0.20068021177810813,1.0
0.4671027934327965,-3.1514554447447294,0.0
4.695846277645586,2.7513282336111455,0.0
4.394989415641891,3.9482735042764876,0.0
0.9789997881108512,4.218742350231167,0.0
-4.115074979480805,-3.040171375808548,0.0
-4.54772711089462,-1.7466966923673564,0.0
-1.1132271031051797,-2.286509682261041,1.0
3.2873750915192943,-1.432466733064107,0.0
-2.1906549031261924,0.4269608315824849,1.0
-3.5907577502523735,3.0219698075403976,0.0
-4.254493563202292,4.868869366005173,0.0
2.7224476929665737,-3.012843184658276,1.0
-4.944778828763976,3.154614284548341,0.0
2.0685734384761716,2.2900716804098735,1.0
2.712703466859457,-4.259553482659096,1.0
-1.4153427145572737,-3.841309404748703,1.0
3.6310342587559354,1.2329812682755792,0.0
-1.6910197514735081,-4.364416497139763,1.0
-1.890176782843378,-1.7481667797325295,1.0
2.2960617833806403,1.3755747135521315,1.0
3.8721274257632654,-0.27785074838050683,0.0
-3.804057540616983,2.1324478722299496,0.0
2.6078504861689744,0.6127719756949626,1.0
2.7096717995456103,-0.06204403635609257,1.0
0.2273282938199408,-0.7245898164145039,0.0
-4.745808732559048,-3.9210857300669555,0.0
-4.685708143132658,1.3641041126378042,0.0
-1.856440189236733,0.08570691164702815,1.0
4.0756647392609295,-2.5070777085112503,0.0
-0.8961707696437031,2.5555113854304867,0.0
-2.7120183450837754,-4.23020090171207,1.0
-2.1024854708623195,-3.387787127459956,1.0
4.29697652342573,3.0812037956441696,0.0
1.3340375651042349,3.714605901877178,1.0
3.0367207689911453,-3.134299411139642,0.0
3.925589984899778,0.393422419156507,0.0
3.0744015516406247,3.9609129992349317,0.0
-1.8199652502813612,-3.8994807547232324,1.0
-2.720648374580583,-0.7289221137374371,1.0
3.1801476592249305,3.6073058325634335,0.0
-4.930478694688093,0.10747302577565776,0.0
-0.8258899685122101,-2.7789218952926973,0.0
-3.8013463266631717,-1.6238482859637204,0.0
4.4290970391251925,-1.7679706797924477,0.0
0.1879062174336612,2.030189588951778,0.0
-1.3637039762070602,4.717820827209607,1.0
4.624472949421111,-2.4821770417463584,0.0
-0.02751494107614505,-1.9912169018323036,0.0
-2.151595056225324,-4.6311305264546725,1.0
1.0956433397989684,0.0267902322886151,1.0
-4.485212487500107,-2.2135353576338854,0.0
4.082658859666537,-2.604381093330276,0.0
-3.551051279087769,-0.10547239722436963,0.0
4.856504541106007,-2.5794472848849956,0.0
1.721355474058786,2.6161961532871754,1.0
-2.6236245600760033,2.2821634861185958,1.0
-1.322168672807468,1.3230583059357945,1.0
1.3352971076089473,0.357746840747585,1.0
-4.097102299455917,3.35302495589238,0.0
-1.7921993502826417,-3.1348148960014575,1.0
-4.592248584452361,0.9089294318824184,0.0
1.7756436184228246,-4.834121710721439,1.0
0.12093058299281001,-2.7350422480206205,0.0
1.4517279040944988,-3.2563357099500854,1.0
1.90937738102466,-1.132646536994626,1.0
4.367299887367345,-3.6247905585400675,0.0
-1.589336489497415,-3.8652647875941093,1.0
4.246936182785628,3.7733935338098092,0.0
-2.420583722848444,1.59984046034179,1.0
3.172222002012159,0.5520081159946235,0.0
0.29650578356006463,-2.581477090995483,0.0
-4.068972321941008,3.972157579533267,0.0
4.004180571633304,1.3310145727326796,0.0
-1.609702089512993,-1.507904253873391,1.0
2.259556788702394,3.9711025995257714,1.0
3.870864242651173,2.798755458576238,0.0
1.4203164615428774,-4.158600350049512,1.0
-3.3837128590538623,3.985541885270793,0.0
1.0642905965958995,-4.908029483833704,1.0
-3.9852845713396787,1.6350176910805576,0.0
-4.949384161537813,-3.3919194858250137,0.0
0.48733789366586144,1.918951976926932,0.0
1.5196125950260058,-2.757306905394402,1.0
2.1217922134753584,-2.6275091250319993,1.0
-1.7460030184073227,2.4649140511802416,1.0
1.496328990472147,3.4922341049417795,1.0
1.5761289230034334,0.6830860333547157,1.0
-4.063252321719075,-1.3228419694056646,0.0
-2.3479763231827455,-2.5601035662091642,1.0
4.730105547524456,-1.069022753332396,0.0
3.9204655517711338,1.311386259972629,0.0
2.948113035416484,0.0263709310519209,1.0
0.7690388462635909,-0.07482306181136078,0.0
-3.047570122019555,2.2245211526150532,0.0
-2.192276375591442,-4.756840335685462,1.0
1.4547229590716784,-3.2288932059295106,1.0
4.4045858435291425,4.539285770025874,0.0
4.148643902204485,-1.2984129974455563,0.0
-4.845433834711326,4.283185625877254,0.0
-0.7181585168268567,4.666548190436696,0.0
4.636199770892528,3.5300945546736013,0.0
-2.055511079304143,-1.1490227139807474,1.0
3.5113667151685686,-1.8307799484372236,0.0
-3.305072533139075,0.5680126245835018,0.0
4.36154774160781,1.9602979667497298,0.0
0.7006117008936492,-4.028235062292315,0.0
1.1500722669916978,4.900538501042632,1.0
-3.59915984763476,0.1832965236373676,0.0
3.7737307192795537,2.407686177542044,0.0
1.9701574099526802,2.024840839871093,1.0
-1.4050884878024483,-2.0640815573550664,1.0
3.093611554785136,3.1011339467918084,0.0
3.6707231858010374,4.132405525564714,0.0
0.11342398860937841,0.015162946871996041,0.0
2.9829517896677515,1.4996393077776515,1.0
2.0196687725770337,2.95792669436101,1.0
3.9000534181756628,-1.620048431484642,0.0
-1.24417047360056,-4.06018060159131,1.0
0.7828014099617402,-4.640577262032579,0.0
-0.3440198186753989,0.4264463470757658,0.0
-2.134587478717156,0.9083326056901075,1.0
-4.694997500609506,-4.626518112507856,0.0
3.2260056065965834,-1.3980935858873709,0.0
-3.7293948734811524,0.2224326005480437,0.0
2.6999355309861084,-2.8417897250315685,1.0
1.2289047581900023,-4.14652535006232,1.0
-4.483182788313923,0.3135463156814797,0.0
0.40635121610106495,1.374299014982066,0.0
2.260913337226615,4.758520794625346,1.0
0.1630034830119529,-1.7704352705875404,0.0
2.9518619476870365,-2.291677487379258,1.0
-0.6102857929436389,-4.215436186577341,0.0
-4.746492565845425,4.6264841467792515,0.0
3.359801205122059,1.9597420609369802,0.0
-0.9104705558573016,-3.2670567992915425,0.0
-3.4356295732891393,-2.497571018354047,0.0
0.4922666470612045,2.145959227000623,0.0
1.6019737671773129,-2.2006610305405716,1.0
4.5486528066319405,2.3789691669576847,0.0
0.5435405251140066,1.1172074623435222,0.0
-0.8039993757221007,-2.5226901049884254,0.0
-1.4402732134873841,2.578461104643691,1.0
-4.856065113702441,-3.8392735949308374,0.0
-4.5399735797824725,-4.592711976810299,0.0
3.5546058401100726,2.036578593800237,0.0
-0.2582617091267476,-4.021658393489985,0.0
-0.08384124883167665,-0.2652822921943434,0.0
-3.267981300899848,-0.6614835076202699,0.0
-1.0149526560262654,1.1585009805221649,1.0
1.3509365086764378,-4.546959902279555,1.0
-1.2538738537352878,1.2585991571423634,1.0
0.03136258580087681,3.564898411883222,0.0
1.5869363161894503,-3.370655729185703,1.0
-4.294312525995702,1.4241927820631561,0.0
-4.734886894583782,0.8577558127346325,0.0
4.402302414249576,0.75474177875879,0.0
-1.118300737934781,1.4328821844235318,1.0
-0.41747109508483327,0.4561678931593498,0.0
4.414648087765251,-1.1389736219922577,0.0
4.611905638239142,4.053506419560637,0.0
-3.0420886521070356,-4.3063869912483455,0.0
-3.9922199862257335,-4.8177817434845025,0.0
-4.055570392440716,1.8300677341635687,0.0
-4.28811351539771,-1.8102436970623872,0.0
3.448753109694545,-4.767280642641741,0.0
3.1446848258893585,-2.1814522522660007,0.0
-3.8183517237834375,1.9673716536415062,0.0
1.2894284677988397,3.7747201352705293,1.0
2.350710438038858,3.034809303848485,1.0
-2.179654274286935,-3.225604562202772,1.0
2.506147516408584,3.0683473926726403,1.0
4.905051420006734,-0.8738232308857352,0.0
-1.279819142072168,2.764129607419968,1.0
-1.5919645974698216,4.3075732560356474,1.0
